year,state,source,generation
2001,MT,Petroleum,497614
2001,NC,Total,117495850
2001,NC,Coal,72957767
2001,NC,Hydro,2595705
2001,NC,Natural Gas,1534355
2001,NC,Nuclear,37775025
2001,NC,Petroleum,655744
2001,ND,Total,30332072
2001,ND,Coal,28877175
2001,ND,Hydro,1332076
2001,ND,Natural Gas,2536
2001,ND,Petroleum,47886
2001,NE,Total,30485212
2001,NE,Coal,20238706
2001,NE,Hydro,1124122
2001,NE,Natural Gas,348731
2001,NE,Nuclear,8726113
2001,NE,Petroleum,28189
2001,NE,Wind,2630
2001,NH,Total,15074624
2001,NH,Coal,3706399
2001,NH,Hydro,990579
2001,NH,Natural Gas,118526
2001,NH,Nuclear,8692743
2001,NH,Petroleum,481677
2001,NJ,Total,59421260
2001,NJ,Coal,9319040
2001,NJ,Hydro,18002
2001,NJ,Natural Gas,16708201
2001,NJ,Nuclear,30469230
2001,NJ,Petroleum,1296625
2001,NM,Total,33611643
2001,NM,Coal,28402187
2001,NM,Hydro,237320
2001,NM,Natural Gas,4887272
2001,NM,Petroleum,66212
2001,NV,Total,33875966
2001,NV,Coal,17736970
2001,NV,Hydro,2513722
2001,NV,Natural Gas,11513773
2001,NV,Petroleum,911628
2001,NY,Total,143914559
2001,NY,Coal,23431922
2001,NY,Hydro,23083955
2001,NY,Natural Gas,38697215
2001,NY,Nuclear,40394985
2001,NY,Petroleum,16512093
2001,NY,Wind,20539
2001,OH,Total,142261807
2001,OH,Coal,124213236
2001,OH,Hydro,510785
2001,OH,Natural Gas,924416
2001,OH,Nuclear,15463762
2001,OH,Petroleum,416698
2001,OK,Total,55249450
2001,OK,Coal,34615768
2001,OK,Hydro,2344690
2001,OK,Natural Gas,17943808
2001,OK,Petroleum,175175
2001,OR,Total,45051906
2001,OR,Coal,4445053
2001,OR,Hydro,28644552
2001,OR,Natural Gas,10982965
2001,OR,Petroleum,102223
2001,OR,Wind,88587
2001,PA,Total,196576591
2001,PA,Coal,111900448
2001,PA,Hydro,1650004
2001,PA,Natural Gas,3036297
2001,PA,Nuclear,73730797
2001,PA,Petroleum,3562587
2001,PA,Wind,11175
2001,RI,Total,7501892
2001,RI,Hydro,3143
2001,RI,Natural Gas,7325130
2001,RI,Petroleum,70003
2001,SC,Total,89158987
2001,SC,Coal,36699004
2001,SC,Hydro,1225443
2001,SC,Natural Gas,1176114
2001,SC,Nuclear,49869998
2001,SC,Petroleum,308105
2001,SD,Total,7400743
2001,SD,Coal,3611680
2001,SD,Hydro,3431865
2001,SD,Natural Gas,304803
2001,SD,Petroleum,51524
2001,SD,Wind,871
2001,TN,Total,96221976
2001,TN,Coal,59730032
2001,TN,Hydro,6946529
2001,TN,Natural Gas,455503
2001,TN,Nuclear,28576431
2001,TN,Petroleum,400064
2001,TX,Total,372580002
2001,TX,Coal,135099921
2001,TX,Hydro,1200332
2001,TX,Natural Gas,190110981
2001,TX,Nuclear,38162863
2001,TX,Petroleum,2803403
2001,TX,Solar,-5
2001,TX,Wind,1187510
2001,UT,Total,35853750
2001,UT,Coal,33679308
2001,UT,Hydro,508405
2001,UT,Natural Gas,1446077
2001,UT,Petroleum,57576
2001,VA,Total,74104750
2001,VA,Coal,37769911
2001,VA,Hydro,1014224
2001,VA,Natural Gas,4196071
2001,VA,Nuclear,25759130
2001,VA,Petroleum,5461613
2001,VA,Solar,0
2001,VT,Total,5480614
2001,VT,Hydro,884213
2001,VT,Natural Gas,11000
2001,VT,Nuclear,4171120
2001,VT,Petroleum,31740
2001,VT,Wind,12133
2001,WA,Total,83048669
2001,WA,Coal,9082358
2001,WA,Hydro,54733895
2001,WA,Natural Gas,9374245
2001,WA,Nuclear,8250429
2001,WA,Petroleum,320359
2001,WI,Total,58763431
2001,WI,Coal,41253456
2001,WI,Hydro,2056244
2001,WI,Natural Gas,2233965
2001,WI,Nuclear,11507078
2001,WI,Petroleum,447783
2001,WI,Wind,72284
2001,WV,Total,81836725
2001,WV,Coal,80214404
2001,WV,Hydro,951943
2001,WV,Natural Gas,275865
2001,WV,Petroleum,278676
2001,WY,Total,44776938
2001,WY,Coal,42789310
2001,WY,Hydro,879111
2001,WY,Natural Gas,591842
2001,WY,Petroleum,36096
2001,WY,Wind,365159
2002,AK,Total,6767325
2002,AK,Coal,575288
2002,AK,Hydro,1439351
2002,AK,Natural Gas,3778162
2002,AK,Petroleum,962369
2002,AL,Total,132920670
2002,AL,Coal,72041664
2002,AL,Hydro,8824787
2002,AL,Natural Gas,15904065
2002,AL,Nuclear,31856926
2002,AL,Petroleum,312048
2002,AR,Total,47611645
2002,AR,Coal,23098370
2002,AR,Hydro,3435829
2002,AR,Natural Gas,4602958
2002,AR,Nuclear,14558884
2002,AR,Petroleum,159706
2002,AZ,Total,94131666
2002,AZ,Coal,38226631
2002,AZ,Hydro,7427180
2002,AZ,Natural Gas,17293015
2002,AZ,Nuclear,30861911
2002,AZ,Petroleum,57446
2002,AZ,Solar,459
2002,CA,Total,184210031
2002,CA,Coal,2327809
2002,CA,Hydro,31140628
2002,CA,Natural Gas,89624044
2002,CA,Nuclear,34352340
2002,CA,Petroleum,1961066
2002,CA,Solar,554372
2002,CA,Wind,3802645
2002,CO,Total,45600388
2002,CO,Coal,35388251
2002,CO,Hydro,1209007
2002,CO,Natural Gas,9028490
2002,CO,Petroleum,23180
2002,CO,Wind,139006
2002,CT,Total,31311219
2002,CT,Coal,3227202
2002,CT,Hydro,335088
2002,CT,Natural Gas,8868470
2002,CT,Nuclear,14918272
2002,CT,Petroleum,2337885
2002,DE,Total,6002489
2002,DE,Coal,3463565
2002,DE,Natural Gas,1442883
2002,DE,Petroleum,949695
2002,FL,Total,203352775
2002,FL,Coal,65926393
2002,FL,Hydro,184114
2002,FL,Natural Gas,63164035
2002,FL,Nuclear,33704230
2002,FL,Petroleum,33681351
2002,GA,Total,126512215
2002,GA,Coal,78828124
2002,GA,Hydro,2715722
2002,GA,Natural Gas,6889150
2002,GA,Nuclear,31107735
2002,GA,Petroleum,1204565
2002,HI,Total,11663070
2002,HI,Coal,1545797
2002,HI,Hydro,95068
2002,HI,Petroleum,9466990
2002,HI,Wind,1614
2002,IA,Total,42528384
2002,IA,Coal,35372058
2002,IA,Hydro,946383
2002,IA,Natural Gas,554719
2002,IA,Nuclear,4573958
2002,IA,Petroleum,63864
2002,IA,Wind,918835
2002,ID,Total,9786933
2002,ID,Coal,90673
2002,ID,Hydro,8769321
2002,ID,Natural Gas,328988
2002,ID,Petroleum,65
2002,IL,Total,188054449
2002,IL,Coal,86685347
2002,IL,Hydro,128822
2002,IL,Natural Gas,9078735
2002,IL,Nuclear,90860108
2002,IL,Petroleum,222683
2002,IN,Total,125608140
2002,IN,Coal,117659700
2002,IN,Hydro,411270
2002,IN,Natural Gas,3782451
2002,IN,Petroleum,617132
2002,KS,Total,47188446
2002,KS,Coal,35369189
2002,KS,Hydro,12746
2002,KS,Natural Gas,1789052
2002,KS,Nuclear,9041702
2002,KS,Petroleum,509078
2002,KS,Wind,466679
2002,KY,Total,92106668
2002,KY,Coal,83274246
2002,KY,Hydro,4024749
2002,KY,Natural Gas,1373710
2002,KY,Petroleum,3068498
2002,LA,Total,94970964
2002,LA,Coal,22050906
2002,LA,Hydro,891441
2002,LA,Natural Gas,47900848
2002,LA,Nuclear,17305328
2002,LA,Petroleum,1864536
2002,MA,Total,42027818
2002,MA,Coal,11502861
2002,MA,Hydro,875076
2002,MA,Natural Gas,15868975
2002,MA,Nuclear,5768766
2002,MA,Petroleum,6800295
2002,MA,Wind,0
2002,MD,Total,48279088
2002,MD,Coal,28712053
2002,MD,Hydro,1660989
2002,MD,Natural Gas,2214431
2002,MD,Nuclear,12128005
2002,MD,Petroleum,2282432
2002,ME,Total,22535033
2002,ME,Coal,603938
2002,ME,Hydro,2767848
2002,ME,Natural Gas,13503963
2002,ME,Petroleum,1229485
2002,MI,Total,117889087
2002,MI,Coal,66699508
2002,MI,Hydro,1669252
2002,MI,Natural Gas,15853418
2002,MI,Nuclear,31087454
2002,MI,Petroleum,1103485
2002,MI,Wind,329
2002,MN,Total,52777965
2002,MN,Coal,33920209
2002,MN,Hydro,809084
2002,MN,Natural Gas,1591953
2002,MN,Nuclear,13684824
2002,MN,Petroleum,652790
2002,MN,Wind,905839
2002,MO,Total,81162198
2002,MO,Coal,67434967
2002,MO,Hydro,1356928
2002,MO,Natural Gas,3543938
2002,MO,Nuclear,8389629
2002,MO,Petroleum,529395
2002,MS,Total,42888812
2002,MS,Coal,14853143
2002,MS,Natural Gas,16971397
2002,MS,Nuclear,10059459
2002,MS,Petroleum,30302
2002,MT,Total,25473705
2002,MT,Coal,15337829
2002,MT,Hydro,9566909
2002,MT,Natural Gas,16678
2002,MT,Petroleum,469659
2002,NC,Total,124468030
2002,NC,Coal,75187741
2002,NC,Hydro,3492048
2002,NC,Natural Gas,3560871
2002,NC,Nuclear,39626849
2002,NC,Petroleum,592026
2002,ND,Total,31306312
2002,ND,Coal,29611524
2002,ND,Hydro,1592616
2002,ND,Natural Gas,8042
2002,ND,Petroleum,38576
2002,NE,Total,31618494
2002,NE,Coal,19943907
2002,NE,Hydro,1097486
2002,NE,Natural Gas,413138
2002,NE,Nuclear,10122242
2002,NE,Petroleum,20549
2002,NE,Wind,8078
2002,NH,Total,15953078
2002,NH,Coal,3722386
2002,NH,Hydro,1140940
2002,NH,Natural Gas,220369
2002,NH,Nuclear,9294617
2002,NH,Petroleum,649709
2002,NJ,Total,61569387
2002,NJ,Coal,9605054
2002,NJ,Hydro,12030
2002,NJ,Natural Gas,19069358
2002,NJ,Nuclear,30865675
2002,NJ,Petroleum,730633
2002,NM,Total,30661707
2002,NM,Coal,26902880
2002,NM,Hydro,264591
2002,NM,Natural Gas,3441739
2002,NM,Petroleum,33089
2002,NV,Total,32088935
2002,NV,Coal,16413025
2002,NV,Hydro,2267586
2002,NV,Natural Gas,12210660
2002,NV,Petroleum,25472
2002,NY,Total,139591688
2002,NY,Coal,23239112
2002,NY,Hydro,25047895
2002,NY,Natural Gas,38451192
2002,NY,Nuclear,39617491
2002,NY,Petroleum,11534110
2002,NY,Wind,81626
2002,OH,Total,147068850
2002,OH,Coal,132953066
2002,OH,Hydro,488329
2002,OH,Natural Gas,1766654
2002,OH,Nuclear,10864902
2002,OH,Petroleum,389119
2002,OK,Total,59183419
2002,OK,Coal,35964778
2002,OK,Hydro,1987844
2002,OK,Natural Gas,21049039
2002,OK,Petroleum,49871
2002,OR,Total,47099369
2002,OR,Coal,3779684
2002,OR,Hydro,34413167
2002,OR,Natural Gas,7812894
2002,OR,Petroleum,6704
2002,OR,Wind,376159
2002,PA,Total,204322878
2002,PA,Coal,113906440
2002,PA,Hydro,2210563
2002,PA,Natural Gas,6715537
2002,PA,Nuclear,76088930
2002,PA,Petroleum,2732945
2002,PA,Wind,57768
2002,RI,Total,7056765
2002,RI,Hydro,3685
2002,RI,Natural Gas,6310417
2002,RI,Petroleum,57533
2002,SC,Total,96563498
2002,SC,Coal,36947722
2002,SC,Hydro,1389751
2002,SC,Natural Gas,4498319
2002,SC,Nuclear,53325854
2002,SC,Petroleum,300337
2002,SD,Total,7721958
2002,SD,Coal,3271523
2002,SD,Hydro,4353653
2002,SD,Natural Gas,85778
2002,SD,Petroleum,4961
2002,SD,Wind,6043
2002,TN,Total,96114262
2002,TN,Coal,59705681
2002,TN,Hydro,7973662
2002,TN,Natural Gas,469573
2002,TN,Nuclear,27573925
2002,TN,Petroleum,269613
2002,TN,Wind,4068
2002,TX,Total,385628542
2002,TX,Coal,141847240
2002,TX,Hydro,1123492
2002,TX,Natural Gas,196433410
2002,TX,Nuclear,35618004
2002,TX,Petroleum,1620965
2002,TX,Wind,2656104
2002,UT,Total,36608003
2002,UT,Coal,34487723
2002,UT,Hydro,457732
2002,UT,Natural Gas,1380181
2002,UT,Petroleum,53519
2002,VA,Total,75005651
2002,VA,Coal,38082381
2002,VA,Hydro,868216
2002,VA,Natural Gas,4386927
2002,VA,Nuclear,27346163
2002,VA,Petroleum,3792604
2002,VA,Solar,0
2002,VT,Total,5456190
2002,VT,Hydro,1114922
2002,VT,Natural Gas,3275
2002,VT,Nuclear,3962616
2002,VT,Petroleum,9406
2002,VT,Wind,10372
2002,WA,Total,102765048
2002,WA,Coal,8660805
2002,WA,Hydro,78166664
2002,WA,Natural Gas,4719311
2002,WA,Nuclear,9048475
2002,WA,Petroleum,73302
2002,WA,Wind,416581
2002,WI,Total,58431438
2002,WI,Coal,39807484
2002,WI,Hydro,2515017
2002,WI,Natural Gas,2076314
2002,WI,Nuclear,12448813
2002,WI,Petroleum,422677
2002,WI,Wind,46180
2002,WV,Total,94761751
2002,WV,Coal,92951316
2002,WV,Hydro,1065736
2002,WV,Natural Gas,241140
2002,WV,Petroleum,297587
2002,WV,Wind,9023
2002,WY,Total,43783839
2002,WY,Coal,41923161
2002,WY,Hydro,583615
2002,WY,Natural Gas,713080
2002,WY,Petroleum,40104
2002,WY,Wind,447330
2003,AK,Total,6338732
2003,AK,Coal,549664
2003,AK,Hydro,1582536
2003,AK,Natural Gas,3354482
2003,AK,Petroleum,846274
2003,AL,Total,137487222
2003,AL,Coal,76696391
2003,AL,Hydro,12664867
2003,AL,Natural Gas,12243598
2003,AL,Nuclear,31676953
2003,AL,Petroleum,336644
2003,AR,Total,50401101
2003,AR,Coal,23504166
2003,AR,Hydro,2654618
2003,AR,Natural Gas,7300861
2003,AR,Nuclear,14689416
2003,AR,Petroleum,288906
2003,AZ,Total,94396218
2003,AZ,Coal,38091409
2003,AZ,Hydro,7074984
2003,AZ,Natural Gas,18932641
2003,AZ,Nuclear,28581053
2003,AZ,Petroleum,48677
2003,AZ,Solar,395
2003,CA,Total,192788542
2003,CA,Coal,2326305
2003,CA,Hydro,36370704
2003,CA,Natural Gas,91432181
2003,CA,Nuclear,35593789
2003,CA,Petroleum,2392249
2003,CA,Solar,533606
2003,CA,Wind,3895431
2003,CO,Total,46616787
2003,CO,Coal,36115623
2003,CO,Hydro,1262197
2003,CO,Natural Gas,9226033
2003,CO,Petroleum,33994
2003,CO,Wind,147109
2003,CT,Total,29545050
2003,CT,Coal,4200297
2003,CT,Hydro,564416
2003,CT,Natural Gas,5061613
2003,CT,Nuclear,16078095
2003,CT,Petroleum,2062669
2003,DE,Total,7392287
2003,DE,Coal,4026496
2003,DE,Natural Gas,1463780
2003,DE,Petroleum,1716864
2003,FL,Total,212610011
2003,FL,Coal,67674580
2003,FL,Hydro,262667
2003,FL,Natural Gas,68293419
2003,FL,Nuclear,30979481
2003,FL,Petroleum,37204570
2003,GA,Total,124076834
2003,GA,Coal,78638489
2003,GA,Hydro,4140270
2003,GA,Natural Gas,4276991
2003,GA,Nuclear,33256649
2003,GA,Petroleum,1194059
2003,HI,Total,10976371
2003,HI,Coal,1644137
2003,HI,Hydro,90505
2003,HI,Petroleum,8502550
2003,HI,Wind,1572
2003,IA,Total,42116192
2003,IA,Coal,35819945
2003,IA,Hydro,788593
2003,IA,Natural Gas,312896
2003,IA,Nuclear,3987657
2003,IA,Petroleum,101336
2003,IA,Wind,981970
2003,ID,Total,10422935
2003,ID,Coal,90290
2003,ID,Hydro,8354034
2003,ID,Natural Gas,1374820
2003,ID,Petroleum,116
2003,IL,Total,189055260
2003,IL,Coal,87981349
2003,IL,Hydro,138500
2003,IL,Natural Gas,3902463
2003,IL,Nuclear,94733036
2003,IL,Petroleum,1120917
2003,IL,Wind,18024
2003,IN,Total,124888217
2003,IN,Coal,117756284
2003,IN,Hydro,423953
2003,IN,Natural Gas,3049435
2003,IN,Petroleum,455287
2003,KS,Total,46567560
2003,KS,Coal,35109616
2003,KS,Hydro,12435
2003,KS,Natural Gas,1225770
2003,KS,Nuclear,8889667
2003,KS,Petroleum,964132
2003,KS,Wind,365939
2003,KY,Total,91718820
2003,KY,Coal,84060540
2003,KY,Hydro,3948052
2003,KY,Natural Gas,444405
2003,KY,Petroleum,2944911
2003,LA,Total,94885040
2003,LA,Coal,22888930
2003,LA,Hydro,891991
2003,LA,Natural Gas,45434198
2003,LA,Nuclear,16126322
2003,LA,Petroleum,2937948
2003,MA,Total,48385024
2003,MA,Coal,10896490
2003,MA,Hydro,1075182
2003,MA,Natural Gas,22423931
2003,MA,Nuclear,4977955
2003,MA,Petroleum,7459038
2003,MD,Total,52244237
2003,MD,Coal,29939086
2003,MD,Hydro,2646984
2003,MD,Natural Gas,1195642
2003,MD,Nuclear,13690713
2003,MD,Petroleum,3572183
2003,ME,Total,18971635
2003,ME,Coal,376532
2003,ME,Hydro,3172622
2003,ME,Natural Gas,9438704
2003,ME,Petroleum,1919549
2003,MI,Total,111347060
2003,MI,Coal,67777483
2003,MI,Hydro,1385823
2003,MI,Natural Gas,11374544
2003,MI,Nuclear,27953563
2003,MI,Petroleum,1063893
2003,MI,Wind,2660
2003,MN,Total,55050995
2003,MN,Coal,35655529
2003,MN,Hydro,814573
2003,MN,Natural Gas,1844436
2003,MN,Nuclear,13413828
2003,MN,Petroleum,873064
2003,MN,Wind,977760
2003,MO,Total,87225087
2003,MO,Coal,74211784
2003,MO,Hydro,652477
2003,MO,Natural Gas,2624350
2003,MO,Nuclear,9699589
2003,MO,Petroleum,156914
2003,MS,Total,40148278
2003,MS,Coal,17082604
2003,MS,Natural Gas,9477233
2003,MS,Nuclear,10902456
2003,MS,Petroleum,1631855
2003,MT,Total,26268726
2003,MT,Coal,17048635
2003,MT,Hydro,8701772
2003,MT,Natural Gas,25468
2003,MT,Petroleum,402164
2003,NC,Total,127582319
2003,NC,Coal,74776231
2003,NC,Hydro,7200943
2003,NC,Natural Gas,1580366
2003,NC,Nuclear,40906900
2003,NC,Petroleum,783695
2003,ND,Total,31322129
2003,ND,Coal,29427311
2003,ND,Hydro,1723904
2003,ND,Natural Gas,9446
2003,ND,Petroleum,51892
2003,ND,Wind,58878
2003,NE,Total,30455984
2003,NE,Coal,20954173
2003,NE,Hydro,980110
2003,NE,Natural Gas,381078
2003,NE,Nuclear,7996902
2003,NE,Petroleum,48852
2003,NE,Wind,38221
2003,NH,Total,21597107
2003,NH,Coal,3923303
2003,NH,Hydro,1331269
2003,NH,Natural Gas,4165465
2003,NH,Nuclear,9276288
2003,NH,Petroleum,2044527
2003,NJ,Total,57399351
2003,NJ,Coal,9789563
2003,NJ,Hydro,38891
2003,NJ,Natural Gas,14775577
2003,NJ,Nuclear,29709201
2003,NJ,Petroleum,1541553
2003,NM,Total,32735653
2003,NM,Coal,28812844
2003,NM,Hydro,170699
2003,NM,Natural Gas,3518705
2003,NM,Petroleum,50669
2003,NM,Wind,182735
2003,NV,Total,33194888
2003,NV,Coal,17085959
2003,NV,Hydro,1756705
2003,NV,Natural Gas,13252779
2003,NV,Petroleum,16793
2003,NY,Total,137643316
2003,NY,Coal,23581067
2003,NY,Hydro,24268660
2003,NY,Natural Gas,28156348
2003,NY,Nuclear,40679205
2003,NY,Petroleum,19291600
2003,NY,Wind,41201
2003,OH,Total,146638128
2003,OH,Coal,134769137
2003,OH,Hydro,510835
2003,OH,Natural Gas,1793584
2003,OH,Nuclear,8475016
2003,OH,Petroleum,410153
2003,OK,Total,60626856
2003,OK,Coal,36676326
2003,OK,Hydro,1798412
2003,OK,Natural Gas,21822696
2003,OK,Petroleum,161210
2003,OK,Wind,54470
2003,OR,Total,48966139
2003,OR,Coal,4304848
2003,OR,Hydro,33250332
2003,OR,Natural Gas,10243696
2003,OR,Petroleum,44096
2003,OR,Wind,443617
2003,PA,Total,206349513
2003,PA,Coal,116009874
2003,PA,Hydro,3346267
2003,PA,Natural Gas,5518536
2003,PA,Nuclear,74360862
2003,PA,Petroleum,4535336
2003,PA,Wind,111521
2003,RI,Total,5621145
2003,RI,Hydro,6021
2003,RI,Natural Gas,5454997
2003,RI,Petroleum,58359
2003,SC,Total,93772677
2003,SC,Coal,37432023
2003,SC,Hydro,3665426
2003,SC,Natural Gas,1662782
2003,SC,Nuclear,50417690
2003,SC,Petroleum,456871
2003,SD,Total,7943837
2003,SD,Coal,3431203
2003,SD,Hydro,4276303
2003,SD,Natural Gas,176024
2003,SD,Petroleum,16058
2003,SD,Wind,44249
2003,TN,Total,92221791
2003,TN,Coal,54921298
2003,TN,Hydro,12003646
2003,TN,Natural Gas,626987
2003,TN,Nuclear,24152580
2003,TN,Petroleum,405810
2003,TN,Wind,3933
2003,TX,Total,379199685
2003,TX,Coal,146989510
2003,TX,Hydro,896539
2003,TX,Natural Gas,184911350
2003,TX,Nuclear,33437484
2003,TX,Petroleum,2515255
2003,TX,Wind,2569853
2003,UT,Total,38023666
2003,UT,Coal,35978648
2003,UT,Hydro,421339
2003,UT,Natural Gas,1383107
2003,UT,Petroleum,32866
2003,VA,Total,75309420
2003,VA,Coal,37093331
2003,VA,Hydro,1781569
2003,VA,Natural Gas,4619066
2003,VA,Nuclear,24816022
2003,VA,Petroleum,5780336
2003,VT,Total,6027962
2003,VT,Hydro,1154038
2003,VT,Natural Gas,2029
2003,VT,Nuclear,4444152
2003,VT,Petroleum,22607
2003,VT,Wind,10829
2003,WA,Total,100094691
2003,WA,Coal,11089796
2003,WA,Hydro,71756783
2003,WA,Natural Gas,7082605
2003,WA,Nuclear,7614708
2003,WA,Petroleum,66591
2003,WA,Wind,603674
2003,WI,Total,60122425
2003,WI,Coal,41717216
2003,WI,Hydro,1843295
2003,WI,Natural Gas,2478390
2003,WI,Nuclear,12215463
2003,WI,Petroleum,472788
2003,WI,Wind,97580
2003,WV,Total,94711554
2003,WV,Coal,92468983
2003,WV,Hydro,1356031
2003,WV,Natural Gas,277837
2003,WV,Petroleum,247898
2003,WV,Wind,169762
2003,WY,Total,43626602
2003,WY,Coal,42341452
2003,WY,Hydro,593555
2003,WY,Natural Gas,280196
2003,WY,Petroleum,44921
2003,WY,Wind,366478
2004,AK,Total,6526717
2004,AK,Coal,648980
2004,AK,Hydro,1498020
2004,AK,Natural Gas,3623433
2004,AK,Petroleum,747068
2004,AL,Total,137354771
2004,AL,Coal,74831624
2004,AL,Hydro,10626221
2004,AL,Natural Gas,15977019
2004,AL,Nuclear,31635789
2004,AL,Petroleum,295025
2004,AR,Total,51927632
2004,AR,Coal,25353563
2004,AR,Hydro,3643439
2004,AR,Natural Gas,5068764
2004,AR,Nuclear,15449851
2004,AR,Petroleum,538941
2004,AZ,Total,104564143
2004,AZ,Coal,39810556
2004,AZ,Hydro,6973147
2004,AZ,Natural Gas,28264943
2004,AZ,Nuclear,28112609
2004,AZ,Petroleum,40516
2004,AZ,Solar,4265
2004,CA,Total,194780355
2004,CA,Coal,2237808
2004,CA,Hydro,34140929
2004,CA,Natural Gas,100222233
2004,CA,Nuclear,30267887
2004,CA,Petroleum,2262897
2004,CA,Solar,570890
2004,CA,Wind,4305875
2004,CO,Total,47869492
2004,CO,Coal,35848390
2004,CO,Hydro,1194665
2004,CO,Natural Gas,10747496
2004,CO,Petroleum,13868
2004,CO,Wind,220141
2004,CT,Total,32633408
2004,CT,Coal,4255072
2004,CT,Hydro,462612
2004,CT,Natural Gas,8107806
2004,CT,Nuclear,16539097
2004,CT,Petroleum,1740112
2004,DE,Total,7855553
2004,DE,Coal,4743835
2004,DE,Natural Gas,1718419
2004,DE,Petroleum,1103578
2004,FL,Total,218117928
2004,FL,Coal,64861774
2004,FL,Hydro,265258
2004,FL,Natural Gas,76576970
2004,FL,Nuclear,31215576
2004,FL,Petroleum,37255452
2004,GA,Total,126812715
2004,GA,Coal,79942963
2004,GA,Hydro,3692396
2004,GA,Natural Gas,6129652
2004,GA,Nuclear,33747705
2004,GA,Petroleum,946528
2004,HI,Total,11410403
2004,HI,Coal,1603751
2004,HI,Hydro,93901
2004,HI,Petroleum,8944696
2004,HI,Wind,7495
2004,IA,Total,43248189
2004,IA,Coal,35272196
2004,IA,Hydro,945959
2004,IA,Natural Gas,824706
2004,IA,Nuclear,4928948
2004,IA,Petroleum,108620
2004,IA,Wind,1049952
2004,ID,Total,10863039
2004,ID,Coal,99203
2004,ID,Hydro,8461655
2004,ID,Natural Gas,1703823
2004,ID,Petroleum,136
2004,IL,Total,191957778
2004,IL,Coal,94401628
2004,IL,Hydro,153529
2004,IL,Natural Gas,3393312
2004,IL,Nuclear,92047323
2004,IL,Petroleum,762340
2004,IL,Wind,78073
2004,IN,Total,127770396
2004,IN,Coal,120670932
2004,IN,Hydro,443721
2004,IN,Natural Gas,2438226
2004,IN,Petroleum,425257
2004,KS,Total,46782659
2004,KS,Coal,34593346
2004,KS,Hydro,12547
2004,KS,Natural Gas,831634
2004,KS,Nuclear,10132736
2004,KS,Petroleum,853763
2004,KS,Wind,358632
2004,KY,Total,94529947
2004,KY,Coal,86120511
2004,KY,Hydro,3780251
2004,KY,Natural Gas,579840
2004,KY,Petroleum,3621099
2004,LA,Total,98172309
2004,LA,Coal,23657811
2004,LA,Hydro,1098825
2004,LA,Natural Gas,46169538
2004,LA,Nuclear,17079981
2004,LA,Petroleum,3903315
2004,MA,Total,47500483
2004,MA,Coal,10526362
2004,MA,Hydro,998281
2004,MA,Natural Gas,20971721
2004,MA,Nuclear,5938600
2004,MA,Petroleum,7533158
2004,MD,Total,52052770
2004,MD,Coal,29195458
2004,MD,Hydro,2507521
2004,MD,Natural Gas,1183301
2004,MD,Nuclear,14580260
2004,MD,Petroleum,3296842
2004,ME,Total,19098885
2004,ME,Coal,359410
2004,ME,Hydro,3430249
2004,ME,Natural Gas,9832187
2004,ME,Petroleum,1311913
2004,MI,Total,118487269
2004,MI,Coal,68606019
2004,MI,Hydro,1539584
2004,MI,Natural Gas,14547703
2004,MI,Nuclear,30561961
2004,MI,Petroleum,896409
2004,MI,Wind,1875
2004,MN,Total,52364127
2004,MN,Coal,34000208
2004,MN,Hydro,738311
2004,MN,Natural Gas,1457584
2004,MN,Nuclear,13295502
2004,MN,Petroleum,783450
2004,MN,Wind,812371
2004,MO,Total,87632910
2004,MO,Coal,75023555
2004,MO,Hydro,1479914
2004,MO,Natural Gas,2864851
2004,MO,Nuclear,7830693
2004,MO,Petroleum,196161
2004,MS,Total,43662613
2004,MS,Coal,17477688
2004,MS,Natural Gas,11618567
2004,MS,Nuclear,10232766
2004,MS,Petroleum,2776857
2004,MT,Total,26788768
2004,MT,Coal,17380228
2004,MT,Hydro,8856031
2004,MT,Natural Gas,27953
2004,MT,Petroleum,439137
2004,NC,Total,126329957
2004,NC,Coal,75546115
2004,NC,Hydro,5435199
2004,NC,Natural Gas,2558654
2004,NC,Nuclear,40090623
2004,NC,Petroleum,610909
2004,ND,Total,29936106
2004,ND,Coal,28064224
2004,ND,Hydro,1545864
2004,ND,Natural Gas,9044
2004,ND,Petroleum,38431
2004,ND,Wind,214523
2004,NE,Total,32008709
2004,NE,Coal,20457085
2004,NE,Hydro,913021
2004,NE,Natural Gas,297390
2004,NE,Nuclear,10241254
2004,NE,Petroleum,21868
2004,NE,Wind,38431
2004,NH,Total,23875787
2004,NH,Coal,4076075
2004,NH,Hydro,1315756
2004,NH,Natural Gas,5399765
2004,NH,Nuclear,10177573
2004,NH,Petroleum,1960452
2004,NJ,Total,55882342
2004,NJ,Coal,10322484
2004,NJ,Hydro,37503
2004,NJ,Natural Gas,15962195
2004,NJ,Nuclear,27081566
2004,NJ,Petroleum,1424853
2004,NM,Total,32940361
2004,NM,Coal,29263899
2004,NM,Hydro,138947
2004,NM,Natural Gas,2992674
2004,NM,Petroleum,31376
2004,NM,Wind,513465
2004,NV,Total,37667435
2004,NV,Coal,18257265
2004,NV,Hydro,1615123
2004,NV,Natural Gas,16380743
2004,NV,Petroleum,95766
2004,NY,Total,137964794
2004,NY,Coal,22852704
2004,NY,Hydro,23989661
2004,NY,Natural Gas,27294045
2004,NY,Nuclear,40640305
2004,NY,Petroleum,21205198
